syn_id,id,name,preferred_name,parent_id,lname
6573,470.0,alphanon,,,alphanon
6574,470.0,borneo camphor,,,borneo camphor
6575,470.0,DL-Camphor,,,dl-camphor
6576,470.0,root bark oil,,,root bark oil
6577,470.0,2-Bornanone,,,2-bornanone
6578,470.0,2-Camphanone,,,2-camphanone
6579,2050.0,4-Aminosalicylic acid,,,4-aminosalicylic acid
6580,2050.0,4-Carboxy-3-hydroxyaniline,,,4-carboxy-3-hydroxyaniline
6581,2050.0,apacil,,,apacil
6582,1710.0,2-Hydroxy-5-aminobenzoic acid,,,2-hydroxy-5-aminobenzoic acid
6583,1710.0,3-Carboxy-4-hydroxyaniline,,,3-carboxy-4-hydroxyaniline
6584,1710.0,5-Amino-2-hydroxybenzoic acid,,,5-amino-2-hydroxybenzoic acid
6585,1710.0,5-Aminosalicylic acid,,,5-aminosalicylic acid
6586,1710.0,claversal,,,claversal
6587,1710.0,mesacol,,,mesacol
6588,1710.0,mesalazine,1.0,126.0,mesalazine
6589,1710.0,mesalsal,,,mesalsal
6590,1710.0,mesasal,,,mesasal
6591,1710.0,m-Aminosalicylic acid,,,m-aminosalicylic acid
6592,3396.0,DL-Octopamine,,,dl-octopamine
6593,3396.0,norden,,,norden
6594,3396.0,norphen,,,norphen
6595,3396.0,norsympathol,,,norsympathol
6596,3396.0,norsympatol,,,norsympatol
6597,3396.0,norsynephrine,,,norsynephrine
6598,3396.0,racemic octopamine,,,racemic octopamine
6599,3396.0,p-Hydroxyphenylethanolamine,,,p-hydroxyphenylethanolamine
6600,3396.0,p-Octopamine,,,p-octopamine
6601,1123.0,byetta,,,byetta
6602,2971.0,celdex,,,celdex
6603,2971.0,cycloheptaglucan,,,cycloheptaglucan
6604,2971.0,cycloheptaglucosan,,,cycloheptaglucosan
6605,2971.0,cyclomaltoheptaose,,,cyclomaltoheptaose
6606,2827.0,navelbin,,,navelbin
6607,2827.0,navelbine base,,,navelbine base
6608,2827.0,5'-anhydrovinblastine,,,5'-anhydrovinblastine
6609,1049.0,"oxacyclotetradecane, erythromycin deriv.",,,"oxacyclotetradecane, erythromycin deriv."
6610,1049.0,2'-Acetylerythromycin stearate,,,2'-acetylerythromycin stearate
6611,1049.0,erasis,,,erasis
6612,881.0,digitoxoside,,,digitoxoside
6613,881.0,cardidigin,,,cardidigin
6614,881.0,cardigin,,,cardigin
6615,881.0,carditoxin,,,carditoxin
6616,881.0,coramedan,,,coramedan
6617,881.0,cristapurat,,,cristapurat
6618,881.0,crystodigin,,,crystodigin
6619,881.0,digicor,,,digicor
6620,881.0,digipural,,,digipural
6621,881.0,digisidin,,,digisidin
6622,881.0,digitophyllin,,,digitophyllin
6623,881.0,digitoxigenin tridigitoxoside,,,digitoxigenin tridigitoxoside
6624,881.0,myodigin,,,myodigin
6625,881.0,purpurid,,,purpurid
6626,881.0,tradigal,,,tradigal
6627,881.0,unidigin,,,unidigin
6628,3940.0,davercin,1.0,,davercin
6629,3940.0,"erythromycin A 11,12-carbonate",,,"erythromycin a 11,12-carbonate"
6630,3940.0,"erythromycin A cyclic 11,12-carbonate",,,"erythromycin a cyclic 11,12-carbonate"
6631,3940.0,erythromycin cyclic carbonate,,,erythromycin cyclic carbonate
6632,3300.0,"4,5-Benzoindotricarbocyanine",,,"4,5-benzoindotricarbocyanine"
6633,3300.0,indocyanin green,,,indocyanin green
6634,3300.0,opthagreen,,,opthagreen
6635,3300.0,wofaverdin,,,wofaverdin
6636,2826.0,compound 112531,,,compound 112531
6637,330.0,quercetin pentabenzyl ether,,,quercetin pentabenzyl ether
6638,330.0,parietrope,,,parietrope
6639,330.0,benzquercine,,,benzquercine
6640,330.0,"3,3',4',5,7-Pentabenzyloxyflavone",,,"3,3',4',5,7-pentabenzyloxyflavone"
6641,2778.0,posorutin,,,posorutin
6642,2778.0,ruven,,,ruven
6643,2778.0,trioxyethylrutin,,,trioxyethylrutin
6644,2778.0,troxerutine,,,troxerutine
6645,2778.0,troxevazin,,,troxevazin
6646,2778.0,vastribil,,,vastribil
6647,2778.0,veinamitol,,,veinamitol
6648,2778.0,veniten,,,veniten
6649,2778.0,venoruton,,,venoruton
6650,2391.0,norvir,,,norvir
6651,2816.0,visudyne,,,visudyne
6652,2816.0,BPD-MA,,,bpd-ma
6653,2555.0,N-Aspartyl chlorin e6,,,n-aspartyl chlorin e6
6654,3056.0,butyl cyanoacrylate,,,butyl cyanoacrylate
6655,3056.0,butyl alpha-cyanoacrylate,,,butyl alpha-cyanoacrylate
6656,3056.0,enbucrilate,1.0,,enbucrilate
6657,3056.0,histacryl blue,,,histacryl blue
6658,3056.0,indermil,,,indermil
6659,3056.0,n-Butyl 2-cyanoacrylate,,,n-butyl 2-cyanoacrylate
6660,1966.0,DL-Norphenylephrine,,,dl-norphenylephrine
6661,1966.0,metacardiol,,,metacardiol
6662,1966.0,metaoctopamine,,,metaoctopamine
6663,1966.0,normetasympathol,,,normetasympathol
6664,1966.0,normetasynephrine,,,normetasynephrine
6665,1966.0,normezaton,,,normezaton
6666,1966.0,norphenephrine,,,norphenephrine
6667,1966.0,norphenylephrine,,,norphenylephrine
6668,947.0,oxytyramine,,,oxytyramine
6669,947.0,dopamin,,,dopamin
6670,947.0,dophamine,,,dophamine
6671,947.0,hydroxytyramin,,,hydroxytyramin
6672,3067.0,benzinoform,,,benzinoform
6673,3067.0,perchloromethane,,,perchloromethane
6674,3067.0,tetrachloromethane,,,tetrachloromethane
6675,3067.0,tetrafinol,,,tetrafinol
6676,3666.0,allomethadion,,,allomethadion
6677,3666.0,allomethadione,1.0,,allomethadione
6678,3666.0,allydione,,,allydione
6679,3666.0,malazol,,,malazol
6680,3666.0,malidone,,,malidone
6681,3013.0,bemegrid,,,bemegrid
6682,3013.0,etimid,,,etimid
6683,3013.0,eukraton,,,eukraton
6684,3013.0,megimid,,,megimid
6685,3013.0,megibal,,,megibal
6686,3013.0,megimide,,,megimide
6687,3013.0,methetharimide,,,methetharimide
6688,3013.0,mikedimide,,,mikedimide
6689,3013.0,zentraleptin,,,zentraleptin
6690,3640.0,epinoval,,,epinoval
6691,3640.0,diethylallylacetamide,,,diethylallylacetamide
6692,2305.0,benzedrex,,,benzedrex
6693,2305.0,DL-propylhexedrine,,,dl-propylhexedrine
6694,2305.0,hexahydrodesoxyephedrine,,,hexahydrodesoxyephedrine
6695,2305.0,hydromethamphetamine,,,hydromethamphetamine
6696,2305.0,propylhexadrine,,,propylhexadrine
6697,2305.0,propylhexedrin,,,propylhexedrin
6698,2076.0,pyrilene,,,pyrilene
6699,1647.0,mustargen,,,mustargen
6700,1647.0,nitrogen mustard,,,nitrogen mustard
6701,3402.0,orotonin,,,orotonin
6702,3402.0,oroturic,,,oroturic
6703,3402.0,orotyl,,,orotyl
6704,3402.0,Vitamin B13,,,vitamin b13
6705,3402.0,6-Uracilcarboxylic acid,,,6-uracilcarboxylic acid
6706,891.0,colenormol,,,colenormol
6707,891.0,dyskinebyl,,,dyskinebyl
6708,1920.0,L-Nicotine,,,l-nicotine
6709,1920.0,(S)-Nicotine,,,(s)-nicotine
6710,1920.0,(-)-Nicotine,,,(-)-nicotine
6711,3705.0,oxophenhydroxazine,,,oxophenhydroxazine
6712,3705.0,beaprine,,,beaprine
6713,3705.0,carbonylsalicylamide,,,carbonylsalicylamide
6714,3705.0,ruhmal,,,ruhmal
6715,2676.0,(+/-)-Tiopronin,,,(+/-)-tiopronin
6716,2676.0,acadione,,,acadione
6717,2676.0,capen,,,capen
6718,2676.0,captimer,,,captimer
6719,2676.0,hepadigest,,,hepadigest
6720,2676.0,mercaptopropionylglycine,,,mercaptopropionylglycine
6721,2676.0,thiolpropionamidoacetic acid,,,thiolpropionamidoacetic acid
6722,2676.0,thiopronin,,,thiopronin
6723,2676.0,thiopronine,,,thiopronine
6724,2676.0,tiopronine,,,tiopronine
6725,2676.0,alpha-Mercaptopropionylglycine,,,alpha-mercaptopropionylglycine
6726,66.0,acetadote,,,acetadote
6727,66.0,acetilcysteina,,,acetilcysteina
6728,66.0,L-Acetylcysteine,,,l-acetylcysteine
6729,4181.0,retigabine,1.0,,retigabine
6730,3426.0,phenpentermine,,,phenpentermine
6731,3426.0,dl-Phenpentermine,,,dl-phenpentermine
6732,1694.0,mephine,,,mephine
6733,1694.0,N-Methylphentermine,,,n-methylphentermine
6734,1694.0,vialin,,,vialin
6735,1100.0,(+/-)-Ethylamphetamine,,,(+/-)-ethylamphetamine
6736,1100.0,2-Ethylamino-1-phenylpropane,,,2-ethylamino-1-phenylpropane
6737,1100.0,apetinil,,,apetinil
6738,1100.0,ethylamphetamine,,,ethylamphetamine
6739,1100.0,N-Ethylamphetamine,,,n-ethylamphetamine
6740,3627.0,trichloracetic acid,,,trichloracetic acid
6741,3627.0,trichloroethanoic acid,,,trichloroethanoic acid
6742,24.0,benzenebutyric acid,,,benzenebutyric acid
6743,24.0,4-Phenylbutanoic acid,,,4-phenylbutanoic acid
6744,24.0,4-Phenylbutyric acid,,,4-phenylbutyric acid
6745,24.0,gamma-Phenylbutanoic acid,,,gamma-phenylbutanoic acid
6746,1151.0,1-Phenylpentanol,,,1-phenylpentanol
6747,1151.0,pancoral,,,pancoral
6748,1151.0,phenylbutylcarbinol,,,phenylbutylcarbinol
6749,3354.0,methyl sulfonium methionine,,,methyl sulfonium methionine
6750,3354.0,S-Methyl-L-methionine,,,s-methyl-l-methionine
6751,3354.0,S-Methylmethionine sulfonium salt,,,s-methylmethionine sulfonium salt
6752,1754.0,methoflurane,,,methoflurane
6753,1754.0,methoxane,,,methoxane
6754,1754.0,methoxyfluran,,,methoxyfluran
6755,1754.0,metofane,,,metofane
6756,1754.0,metoxfluran,,,metoxfluran
6757,1754.0,metoxifluran,,,metoxifluran
6758,1754.0,penthrane,,,penthrane
6759,3679.0,themisone,,,themisone
6760,3679.0,2-Hydroxy-2-phenylpropionamide,,,2-hydroxy-2-phenylpropionamide
6761,3679.0,2-Hydroxy-2-phenylpropylamide,,,2-hydroxy-2-phenylpropylamide
6762,3679.0,2-Phenyl-2-hydroxypropionamide,,,2-phenyl-2-hydroxypropionamide
6763,3679.0,DL-Atrolactamide,,,dl-atrolactamide
6766,1080.0,ethbenzamide,,,ethbenzamide
6767,1080.0,ethenzamid,,,ethenzamid
6773,3033.0,"1,4-Diisothiocyanatobenzene",,,"1,4-diisothiocyanatobenzene"
6774,3033.0,bitoscanat,,,bitoscanat
6775,3033.0,p-Phenylene bisisothiocyanate,,,p-phenylene bisisothiocyanate
6776,2230.0,N4-Propylajmalinium,,,n4-propylajmalinium
6777,2230.0,N-Propylajmalinium,,,n-propylajmalinium
6778,2230.0,N-Propylajmaline,,,n-propylajmaline
6779,2760.0,toripamide,,,toripamide
6780,2097.0,xylan polysulfate,,,xylan polysulfate
6781,2097.0,xylan sulfate,,,xylan sulfate
6782,2097.0,xylofuranan sulfate,,,xylofuranan sulfate
6783,2067.0,aminosidin,,,aminosidin
6784,2067.0,aminosidine,,,aminosidine
6785,2067.0,catenulin,,,catenulin
6786,2067.0,crestomycin,,,crestomycin
6787,2067.0,paromomycine,,,paromomycine
6788,2067.0,paucimycin,,,paucimycin
6789,39.0,ascarbose,,,ascarbose
6790,39.0,glucobay,,,glucobay
6791,39.0,prandase,,,prandase
6792,39.0,precose,,,precose
6794,279.0,azonam,,,azonam
6795,279.0,azthreonam,,,azthreonam
6796,279.0,aztreon,,,aztreon
6797,279.0,monobactam,,,monobactam
6798,279.0,nebactam,,,nebactam
6799,279.0,primbactam,,,primbactam
6800,1404.0,ibandronate,,,ibandronate
6801,1404.0,boniva,,,boniva
6802,1253.0,ftivazid,,,ftivazid
6803,1253.0,N-Isonicotinamido-3-methoxy-4-hydroxybenzalimine,,,n-isonicotinamido-3-methoxy-4-hydroxybenzalimine
6804,1253.0,phthivazid,,,phthivazid
6805,1253.0,phthivazide,,,phthivazide
6806,1253.0,vanillaberon,,,vanillaberon
6807,1253.0,vanizide,,,vanizide
6808,189.0,nithiocyamine,,,nithiocyamine
6809,189.0,p-(p-Nitroanilino)phenyl isothiocyanate,,,p-(p-nitroanilino)phenyl isothiocyanate
6810,505.0,nadisan,,,nadisan
6811,505.0,nadizan,,,nadizan
6812,505.0,norboral,,,norboral
6813,505.0,aminophenurobutane,,,aminophenurobutane
6814,505.0,bucarban,,,bucarban
6815,505.0,burcol,,,burcol
6816,505.0,butisulfina,,,butisulfina
6817,505.0,carbutamid,,,carbutamid
6818,3134.0,Deoxydihydromorphine D,,,deoxydihydromorphine d
6819,3134.0,dihydrodeoxymorphine,,,dihydrodeoxymorphine
6820,3134.0,Dihydrodesoxymorphine D,,,dihydrodesoxymorphine d
6821,3134.0,dihydroepoxymorphine,,,dihydroepoxymorphine
6822,3134.0,Morphine D,,,morphine d
6823,1845.0,morphin,,,morphin
6824,1845.0,morphina,,,morphina
6825,3207.0,codethyline,,,codethyline
6829,1918.0,morphine dinicotinate,,,morphine dinicotinate
6830,228.0,(-)-Apomorphine,,,(-)-apomorphine
6831,228.0,apomorphin,,,apomorphin
6832,228.0,L-Apomorphine,,,l-apomorphine
6833,723.0,cocain,,,cocain
6834,723.0,benzoylmethylecgonine,,,benzoylmethylecgonine
6835,3123.0,topocaine,,,topocaine
6836,1612.0,lostatin,,,lostatin
6837,1612.0,mevacor,,,mevacor
6838,1229.0,leschol,,,leschol
6839,2445.0,sinvacor,,,sinvacor
6840,2445.0,simvastol,,,simvastol
6841,2239.0,eptastatin,,,eptastatin
6842,2239.0,mevalothin,,,mevalothin
6843,2239.0,pravastatin acid,,,pravastatin acid
6844,577.0,baychol,,,baychol
6845,257.0,atorvastatin acid,,,atorvastatin acid
6846,257.0,cardyl,,,cardyl
6847,4224.0,pirfenidone,1.0,,pirfenidone
6848,4224.0,esbriet,,,esbriet
6849,88.0,hepsera,,,hepsera
6850,88.0,preveon,,,preveon
6851,2366.0,(S)-(+)-Repaglinide,,,(s)-(+)-repaglinide
6852,2366.0,prandin,,,prandin
6853,1901.0,Brain natriuretic peptide-32,,,brain natriuretic peptide-32
6854,1901.0,Human brain natriuretic factor-32,,,human brain natriuretic factor-32
6855,1901.0,Human brain natriuretic peptide-32,,,human brain natriuretic peptide-32
6856,1901.0,Natriuretic peptide type-B,,,natriuretic peptide type-b
6857,385.0,angiomax,,,angiomax
6858,385.0,angiox,,,angiox
6859,385.0,hirulog,,,hirulog
6860,139.0,synchrodyn,,,synchrodyn
6861,4116.0,arbelic,,,arbelic
6862,1563.0,(-)-Levetiracetam,,,(-)-levetiracetam
6863,1563.0,levroxa,,,levroxa
6864,2308.0,6-n-Propylthiouracil,,,6-n-propylthiouracil
6865,2308.0,procasil,,,procasil
6866,2308.0,propacil,,,propacil
6867,2308.0,prothiurone,,,prothiurone
6868,2454.0,pinol hydrate,,,pinol hydrate
6869,2454.0,sobrepin,,,sobrepin
6870,2454.0,"6,8-Carvomenthenediol",,,"6,8-carvomenthenediol"
6871,4225.0,axitinib,1.0,,axitinib
6872,4225.0,inlyta,,,inlyta
6873,4225.0,AG 013736,,,ag 013736
6874,4226.0,picato,,,picato
6875,4226.0,PEP005,,,pep005
6876,4226.0,Ingenol 3-angelate,,,ingenol 3-angelate
6877,4226.0,3-Angeloylingenol,,,3-angeloylingenol
6878,4226.0,3-Ingenyl angelate,,,3-ingenyl angelate
6879,1932.0,tasigna,,,tasigna
6880,786.0,acetyladriamycin,,,acetyladriamycin
6881,786.0,cerubidin,,,cerubidin
6882,786.0,daunoblastina,,,daunoblastina
6883,786.0,daunomycine,,,daunomycine
6884,786.0,daunorubicine,,,daunorubicine
6885,786.0,Leukaemomycin C,,,leukaemomycin c
6886,786.0,rubidomycin,,,rubidomycin
6887,2319.0,6alpha-Hydroxygermine,,,6alpha-hydroxygermine
6888,1127.0,flocacitriol,,,flocacitriol
6889,1127.0,flocalcitriol,,,flocalcitriol
6890,1127.0,flocalcitrol,,,flocalcitrol
6891,1282.0,iressa,,,iressa
6892,1282.0,ZD 1839,,,zd 1839
6893,785.0,sprycel,,,sprycel
6894,785.0,spyrcel,,,spyrcel
6895,1548.0,GW 572016X,,,gw 572016x
6896,1033.0,"2,6-Dihydroxycineol",,,"2,6-dihydroxycineol"
6897,1033.0,clesidren,,,clesidren
6898,3265.0,"D-Glucose, 1-(dihydrogen phosphate)",,,"d-glucose, 1-(dihydrogen phosphate)"
6899,3265.0,glucose monophosphate,,,glucose monophosphate
6900,3265.0,alpha-D-Glucopyranosyl phosphate,,,alpha-d-glucopyranosyl phosphate
6901,2483.0,estreptozocin,,,estreptozocin
6902,2483.0,streptozoticin,,,streptozoticin
6903,2483.0,streptozotocin,,,streptozotocin
6904,2483.0,zanosar,,,zanosar
6905,3871.0,(+)-Artemisinin,,,(+)-artemisinin
6906,3871.0,arteannuin,,,arteannuin
6907,3871.0,artemef,,,artemef
6908,3871.0,artemisine,,,artemisine
6909,3871.0,artemisinine,,,artemisinine
6910,2162.0,cocculin,,,cocculin
6911,245.0,artemos,,,artemos
6912,245.0,artenam,,,artenam
6913,245.0,artesaph,,,artesaph
6914,245.0,dihydroartemisinin methyl ether,,,dihydroartemisinin methyl ether
6915,245.0,falcidol,,,falcidol
6916,245.0,gvither,,,gvither
6917,245.0,malartem,,,malartem
6918,245.0,beta-Artemether,,,beta-artemether
6919,2606.0,fludestrin,,,fludestrin
6920,2606.0,teolit,,,teolit
6921,2606.0,testolacton,,,testolacton
6922,2011.0,anavar,,,anavar
6923,2011.0,lonavar,,,lonavar
6924,2011.0,oxandren,,,oxandren
6925,2011.0,oxandrin,,,oxandrin
6926,2011.0,vasorome,,,vasorome
6927,612.0,chlorozotocine,,,chlorozotocine
6928,3519.0,cymerin,,,cymerin
6929,3519.0,cymerine,,,cymerine
6930,2468.0,actinospectacin,,,actinospectacin
6931,2468.0,espectinomicina,,,espectinomicina
6932,2468.0,spectacin,,,spectacin
6933,2468.0,spectam,,,spectam
6934,2468.0,togamycin,,,togamycin
6935,2468.0,trobicin,,,trobicin
6936,2706.0,beta-D-fructopyranose sulfamate,,,beta-d-fructopyranose sulfamate
6937,2706.0,epitoma,,,epitoma
6938,2706.0,epitomax,,,epitomax
6939,2706.0,topamac,,,topamac
6940,2706.0,topamax,,,topamax
6941,2706.0,topimax,,,topimax
6942,2706.0,topomax,,,topomax
6943,3974.0,KT 136,,,kt 136
7192,1683.0,menaquinone,,,menaquinone
6944,3974.0,"Iodine, compd. with 1-ethenyl-2-pyrrolidinone homopolymer",,,"iodine, compd. with 1-ethenyl-2-pyrrolidinone homopolymer"
6945,1628.0,D-Maltose,,,d-maltose
6946,1628.0,maltobiose,,,maltobiose
6947,1536.0,bifiteral,,,bifiteral
6948,1536.0,cephulac,,,cephulac
6949,1536.0,D-Lactulose,,,d-lactulose
6950,1536.0,isolactose,,,isolactose
6951,1535.0,aletobiose,,,aletobiose
6952,1535.0,(+)-Lactose,,,(+)-lactose
6953,1535.0,dilactose,,,dilactose
6954,1535.0,lactobiose,,,lactobiose
6955,1535.0,respitose,,,respitose
6956,1534.0,lactite,,,lactite
6957,1534.0,lactiobiosit,,,lactiobiosit
6958,1534.0,lactositol,,,lactositol
6959,1139.0,phenhydropyxylate,,,phenhydropyxylate
6960,247.0,arinate,,,arinate
6961,247.0,arsuamoon,,,arsuamoon
6962,247.0,arsumax,,,arsumax
6963,247.0,artesunic acid,,,artesunic acid
6964,247.0,cosunate,,,cosunate
6965,247.0,dihydroqinghasu hemsuccinate,,,dihydroqinghasu hemsuccinate
6966,3523.0,bufogenin,1.0,,bufogenin
6967,3523.0,recibufogenin,,,recibufogenin
6968,3523.0,respigon,,,respigon
6969,250.0,fortimicin a,,,fortimicin a
6970,250.0,Antibiotic KW 1070,,,antibiotic kw 1070
6971,4227.0,erivedge,,,erivedge
6972,4112.0,multaq,,,multaq
6973,1911.0,nicotinic acid neopentanetetrayl ester,,,nicotinic acid neopentanetetrayl ester
6974,1911.0,pentaerythritol tetranicotinate,,,pentaerythritol tetranicotinate
6975,1911.0,perycit,,,perycit
6976,3417.0,lipodel,,,lipodel
6977,3417.0,pantetina,,,pantetina
6978,3417.0,panthecin,,,panthecin
6979,3417.0,pantomin,,,pantomin
6980,3417.0,pantosin,,,pantosin
6981,564.0,biotrakson,,,biotrakson
6982,564.0,rocefin,,,rocefin
6983,564.0,rocephalin,,,rocephalin
6984,564.0,rophex,,,rophex
6985,235.0,AHB-DKB,,,ahb-dkb
6986,235.0,HABA-DKB,,,haba-dkb
6987,392.0,actelion,,,actelion
6988,392.0,tracleer,,,tracleer
6989,559.0,biotum,,,biotum
6990,559.0,cefazid,,,cefazid
6991,559.0,ceftacidin,,,ceftacidin
6992,559.0,ceftazidine,,,ceftazidine
6993,559.0,tazicef,,,tazicef
6994,559.0,tazidime,,,tazidime
6995,960.0,hydroxydaunomycin,,,hydroxydaunomycin
6996,960.0,hydroxydaunorubicin,,,hydroxydaunorubicin
6997,960.0,rubidox,,,rubidox
6998,1030.0,epiadriamycin,,,epiadriamycin
6999,1030.0,epidoxorubicin,,,epidoxorubicin
7000,1030.0,epirarubicin,,,epirarubicin
7001,1030.0,farmarubicin,,,farmarubicin
7002,1030.0,farmarubicine,,,farmarubicine
7003,1030.0,pharmarubicin,,,pharmarubicin
7004,1414.0,4-Demethoxydaunomycin,,,4-demethoxydaunomycin
7005,1414.0,4-Demethoxydaunorubicin,,,4-demethoxydaunorubicin
7006,1414.0,demethoxydaunorubicin,,,demethoxydaunorubicin
7007,2198.0,pinorubicin,,,pinorubicin
7008,2198.0,therarubicin,,,therarubicin
7009,2874.0,daunomycin benzoylhydrazone,,,daunomycin benzoylhydrazone
7010,2874.0,rubidazon,,,rubidazon
7011,2874.0,rubidazone,,,rubidazone
7012,2805.0,N-Trifluoroacetyladriamycin 14-valerate,,,n-trifluoroacetyladriamycin 14-valerate
7013,2805.0,valstar,,,valstar
7014,2805.0,N-Trifluoroacetyldoxorubicin 14-valerate,,,n-trifluoroacetyldoxorubicin 14-valerate
7015,1892.0,arranon,,,arranon
7016,1892.0,nelzarabine,,,nelzarabine
7017,1892.0,atriance,,,atriance
7018,2764.0,sulmetozine,,,sulmetozine
7019,2764.0,tresanil,,,tresanil
7020,2764.0,trithiozine,,,trithiozine
7021,1409.0,pimeprofen,,,pimeprofen
7022,1409.0,staderm,,,staderm
7023,126.0,(+/-)-Alminoprofen,,,(+/-)-alminoprofen
7024,126.0,minalfene,,,minalfene
7025,4228.0,kalydeco,,,kalydeco
7026,4228.0,VX 770,,,vx 770
7027,4114.0,onglyza,,,onglyza
7028,1148.0,fendilin,,,fendilin
7029,1148.0,(+/-)-Fendiline,,,(+/-)-fendiline
7030,1148.0,phendilin,,,phendilin
7031,3534.0,inovelon,,,inovelon
7032,3160.0,artromialgina,,,artromialgina
7033,3160.0,movirene,,,movirene
7034,3160.0,pyrocat,,,pyrocat
7035,3387.0,falimint,,,falimint
7036,3792.0,allylneopentylbarbituric acid,,,allylneopentylbarbituric acid
7037,3792.0,censedal,,,censedal
7038,3792.0,nealbarbitone,,,nealbarbitone
7039,3792.0,neallymal,,,neallymal
7040,3792.0,nepental,,,nepental
7041,2428.0,evronal,,,evronal
7042,2428.0,hypotrol,,,hypotrol
7043,2428.0,immenox,,,immenox
7044,2428.0,meballymal,,,meballymal
7045,2428.0,quinalbarbital,,,quinalbarbital
7046,2428.0,quinalbarbitone,,,quinalbarbitone
7047,2428.0,quinobarbitone,,,quinobarbitone
7048,2428.0,secobarbitone,,,secobarbitone
7049,3163.0,auligen,,,auligen
7050,3163.0,aulinogen,,,aulinogen
7051,3163.0,bexide,,,bexide
7052,3163.0,bisethylxanthogen,,,bisethylxanthogen
7053,3163.0,bisethylxanthogen disulfide,,,bisethylxanthogen disulfide
7054,3163.0,diethyl dixanthogen,,,diethyl dixanthogen
7055,3163.0,diethylxanthogen disulfide,,,diethylxanthogen disulfide
7056,3163.0,scabicidol,,,scabicidol
7057,3163.0,sulfasan,,,sulfasan
7058,3163.0,thioperoxydicarbonic acid diethyl ester,,,thioperoxydicarbonic acid diethyl ester
7059,2326.0,(+)-Pseudoephedrine,,,(+)-pseudoephedrine
7060,1024.0,ephedrin,,,ephedrin
7061,1646.0,mecamine,,,mecamine
7062,1646.0,revertina,,,revertina
7063,1960.0,(R)-Norepinephrine,,,(r)-norepinephrine
7064,1960.0,arterenol,,,arterenol
7065,1960.0,levarterenol,,,levarterenol
7066,1960.0,noradrenaline,,,noradrenaline
7067,626.0,5-Chlorobenzoxazolidone,,,5-chlorobenzoxazolidone
7068,626.0,chlorzoxazon,,,chlorzoxazon
7069,626.0,chloroxazone,,,chloroxazone
7070,725.0,(-)-Codeine,,,(-)-codeine
7071,725.0,morphine monomethyl ether,,,morphine monomethyl ether
7072,725.0,methylmorphine,,,methylmorphine
7073,1552.0,arava,,,arava
7074,1552.0,avara,,,avara
7075,1552.0,leflunomida,,,leflunomida
7076,1552.0,leflunomidum,,,leflunomidum
7077,1552.0,lefumide,,,lefumide
7078,962.0,(+/-)-Doxylamine,,,(+/-)-doxylamine
7079,2701.0,dimethyltoluthionine chloride,,,dimethyltoluthionine chloride
7080,2701.0,tolazul,,,tolazul
7081,2701.0,tolonium chloride,,,tolonium chloride
7082,2701.0,toluidine blue,,,toluidine blue
7083,1386.0,dihydrocodeinone,,,dihydrocodeinone
7084,1386.0,hydrocodon,,,hydrocodon
7085,1386.0,multacodin,,,multacodin
7086,3144.0,acetyldemethyldihydrothebaine,,,acetyldemethyldihydrothebaine
7087,3144.0,acetyldihydrochodeinone,,,acetyldihydrochodeinone
7088,3144.0,acetyldihydrocodeinone,,,acetyldihydrocodeinone
7089,3144.0,dihydrocodeinone enol acetate,,,dihydrocodeinone enol acetate
7090,3144.0,tebacon,,,tebacon
7091,3144.0,thebacone,,,thebacone
7092,2029.0,dihydro-14-hydroxycodeinone,,,dihydro-14-hydroxycodeinone
7093,2029.0,dihydrohydroxycodeinone,,,dihydrohydroxycodeinone
7094,2029.0,dihydrone,,,dihydrone
7095,2029.0,oxicon,,,oxicon
7096,2029.0,oxycodeinone,,,oxycodeinone
7097,2029.0,oxymorphone 3-methyl ether,,,oxymorphone 3-methyl ether
7098,2029.0,oxynorm,,,oxynorm
7099,1393.0,dihydromorphinone,,,dihydromorphinone
7100,1393.0,dihydromorphone,,,dihydromorphone
7101,1393.0,dimorphone,,,dimorphone
7102,1393.0,hydromorphon,,,hydromorphon
7103,1785.0,methyldihydromorphinone,,,methyldihydromorphinone
7104,1785.0,5-Methyldihydromorphinone,,,5-methyldihydromorphinone
7105,886.0,codhydrine,,,codhydrine
7106,886.0,cohydrin,,,cohydrin
7107,886.0,dehacodin,,,dehacodin
7108,886.0,dihydroneopine,,,dihydroneopine
7109,886.0,hydrocodeine,,,hydrocodeine
7110,886.0,hydrocodin,,,hydrocodin
7111,1878.0,l-naloxone,,,l-naloxone
7112,1878.0,(-)-Naloxone,,,(-)-naloxone
7113,69.0,acetylcodone,,,acetylcodone
7114,69.0,dihydrocodeine 6-acetate,,,dihydrocodeine 6-acetate
7115,69.0,dihydrothebacone,,,dihydrothebacone
7116,69.0,O-Acetyldihydrocodeine,,,o-acetyldihydrocodeine
7117,1874.0,N-Cyclobutylmethyl-14-hydroxydihydronormorphine,,,n-cyclobutylmethyl-14-hydroxydihydronormorphine
7118,434.0,buprenorfine,,,buprenorfine
7119,434.0,norspan,,,norspan
7121,3463.0,racemic pholedrine,,,racemic pholedrine
7123,3463.0,(+/-)-Pholedrine,,,(+/-)-pholedrine
7125,586.0,chloraldurat,,,chloraldurat
7126,586.0,nycoton,,,nycoton
7127,586.0,phaldrone,,,phaldrone
7128,586.0,trichloroacetaldehyde hydrate,,,trichloroacetaldehyde hydrate
